deicer,treatment_level,concentration,units,replicate,seed_no,germination,set_up_date,check_date,check_time,initials,notes
beet,low,1,ml/L,1,1,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,2,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,3,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,4,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,5,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,6,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,7,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,8,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,9,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,10,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,11,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,12,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,13,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,14,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,15,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,16,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,17,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,18,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,19,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,1,20,germinated,2025-03-04,2025-03-06,4:00 PM,NG
beet,low,1,ml/L,2,1,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,2,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,3,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,4,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,5,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,6,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,7,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,8,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,9,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,10,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,11,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,12,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,13,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,14,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,15,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,16,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,17,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,18,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,19,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,2,20,germinated,2025-03-04,2025-03-06,12:50,AF
beet,low,1,ml/L,3,1,germinated,2025-03-04,2025-03-06,4:15,JS,"Longer sprout, fuzzy"
beet,low,1,ml/L,3,2,germinated,2025-03-04,2025-03-06,4:15,JS,Longer slightly fuzzy sprout
beet,low,1,ml/L,3,3,germinated,2025-03-04,2025-03-06,4:15,JS,Just germified
beet,low,1,ml/L,3,4,germinated,2025-03-04,2025-03-06,4:15,JS,Medium length sprout
beet,low,1,ml/L,3,5,germinated,2025-03-04,2025-03-06,4:15,JS,Medium length sprout
beet,low,1,ml/L,3,6,germinated,2025-03-04,2025-03-06,4:15,JS,"Medium length, fuzzy sprout"
beet,low,1,ml/L,3,7,germinated,2025-03-04,2025-03-06,4:15,JS,"Medium length, fuzzy sprout"
beet,low,1,ml/L,3,8,germinated,2025-03-04,2025-03-06,4:15,JS,Medium length sprout
beet,low,1,ml/L,3,9,germinated,2025-03-04,2025-03-06,4:15,JS,Short sprout
beet,low,1,ml/L,3,10,germinated,2025-03-04,2025-03-06,4:15,JS,"Very short sprout, a couple of milimeters out of the seed"
beet,low,1,ml/L,3,11,germinated,2025-03-04,2025-03-06,4:15,JS,Short sprout
beet,low,1,ml/L,3,12,germinated,2025-03-04,2025-03-06,4:15,JS,Short sproute
beet,low,1,ml/L,3,13,germinated,2025-03-04,2025-03-06,4:15,JS,Long fuzzy sprout
beet,low,1,ml/L,3,14,germinated,2025-03-04,2025-03-06,4:15,JS,"Medium length, slightly fuzzy sprout"
beet,low,1,ml/L,3,15,germinated,2025-03-04,2025-03-06,4:15,JS,Medium length fuzzy sprout
beet,low,1,ml/L,3,16,germinated,2025-03-04,2025-03-06,4:15,JS,Medium length fuzzy sprout
beet,low,1,ml/L,3,17,germinated,2025-03-04,2025-03-06,4:15,JS,Medium length sprout
beet,low,1,ml/L,3,18,germinated,2025-03-04,2025-03-06,4:15,JS,Medium length sprout
beet,low,1,ml/L,3,19,germinated,2025-03-04,2025-03-06,4:15,JS,Medium length fuzzy sprout
beet,low,1,ml/L,3,20,germinated,2025-03-04,2025-03-06,4:15,JS,Small length fuzzy sprout
CaCl,high,10,g/L,1,1,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,2,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,3,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,4,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,5,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,6,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,8,no_germination,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,9,no_germination,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,10,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,11,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,12,no_germination,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,13,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,14,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,15,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,16,germinated,2025-03-04,2025-03-06,4:00,AH,Sprout about to pop out of seed 
CaCl,high,10,g/L,1,17,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,18,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,19,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,1,20,germinated,2025-03-04,2025-03-06,4:00,AH
CaCl,high,10,g/L,3,1,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,2,no_germination,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,3,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,4,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,5,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,6,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,7,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,8,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,9,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,10,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,11,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,12,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,13,no_germination,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,14,no_germination,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,15,no_germination,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,16,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,17,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,18,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,19,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,high,10,g/L,3,20,germinated,2025-03-04,2025-03-06,4:00 PM,BH
CaCl,low,1,g/L,1,1,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,1,no_germination,2025-03-04,2025-03-06,12:50 PM,MD,was swollen but no radicle pointing out 
CaCl,low,1,g/L,1,2,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,2,no_germination,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,3,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,3,no_germination,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,4,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,4,no_germination,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,5,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,5,no_germination,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,6,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,6,no_germination,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,7,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,7,no_germination,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,8,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,8,no_germination,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,9,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,9,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,10,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,10,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,11,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,11,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,12,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,12,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,13,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,13,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,14,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,14,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,15,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,15,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,16,germinated,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,16,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,17,no_germination,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,17,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,18,no_germination,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,18,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,19,no_germination,2025-03-04,2025-03-06,11:15-11:30,CS
CaCl,low,1,g/L,2,19,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,1,20,no_germination,2025-03-04,2025-03-06,11:15-11:30,CS,all 4 of non-germinated seeds are located close to each other
CaCl,low,1,g/L,2,20,germinated,2025-03-04,2025-03-06,12:50 PM,MD
CaCl,low,1,g/L,3,1,no_germination,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,2,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,3,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,4,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,5,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,6,no_germination,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,7,no_germination,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,8,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,9,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,10,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,11,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,12,no_germination,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,13,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,14,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,15,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,16,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,17,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,18,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,19,germinated,2025-03-04,2025-03-06,4:00,AN,AN
CaCl,low,1,g/L,3,20,germinated,2025-03-04,2025-03-06,4:00,AN,AN
DI-water,,,,1,1,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,2,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,3,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,4,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,5,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,6,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,7,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,8,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,9,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,10,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,11,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,12,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,13,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,14,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,15,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,16,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,17,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,18,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,19,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,1,20,germinated,2025-03-04,2025-03-06,3:45 PM,BT
DI-water,,,,2,1,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,2,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,3,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,4,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,5,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,6,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,7,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,8,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,9,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,10,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,11,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,12,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,13,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,14,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,15,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,16,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,17,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,18,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,19,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,2,20,germinated,2025-03-04,2025-03-06,12:50,AF
DI-water,,,,3,1,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,2,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,3,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,4,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,5,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,6,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,7,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,8,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,9,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,10,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,11,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,12,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,13,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,14,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,15,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,16,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,17,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,18,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,19,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
DI-water,,,,3,20,germinated,2025-03-04,2025-03-06,9:10:00 AM,MP
MgCl,high,10,g/L,1,1,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,1,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,1,2,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,3,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,4,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,5,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,6,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,7,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,7,no_germination,2025-03-04,2025-03-06,4:00,AH
MgCl,high,10,g/L,1,8,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,9,no_germination,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,10,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,11,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,12,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,13,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,14,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,15,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,16,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,17,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,18,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,19,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,1,20,germinated,2025-03-04,2025-03-06,12:35,AB
MgCl,high,10,g/L,2,1,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,2,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,3,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,4,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,5,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,6,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,7,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,8,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,9,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,10,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,11,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,12,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,13,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,14,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,15,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,16,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,17,germinated,2025-03-04,2025-03-06,12:30,KB
MgCl,high,10,g/L,2,18,germinated,2025-03-04,2025-03-06,12:30,KB
